PCA1,PCA2,label,sentence
-0.024532625,-0.0380993,grammar_english,One car works.
0.015394889,0.002943332,grammar_english,One happy book flies.
0.01654415,0.0044184728,grammar_english,One bright dog flies.
-0.053412016,0.06832262,grammar_english,A small scientist sleeps.
0.036435395,0.048375286,grammar_english,The happy book swims.
-0.043638088,-0.037129823,grammar_english,A red computer works.
0.025712337,-0.023649635,grammar_english,Some big river works.
0.019024434,0.011923713,grammar_english,The red computer swims.
0.066971734,0.0121784,grammar_english,A quick river flies.
0.034175787,-0.013740449,grammar_english,The car jumps.
0.03491859,-0.007984634,grammar_english,A small book jumps.
0.071139626,0.03821437,grammar_english,A small river swims.
0.0013794332,-0.022956416,grammar_english,The book runs.
-0.01991988,-0.015164561,grammar_english,A green dog works.
0.031106,-0.020747995,grammar_english,A green house flies.
-0.05420039,-0.017569195,grammar_english,Some big scientist works.
0.009634475,-0.05383906,grammar_english,The red idea flies.
0.0046526617,-0.05896547,grammar_english,One big idea jumps.
0.0048958138,-0.012746222,grammar_english,One small car runs.
-0.054923296,0.04647651,grammar_english,The sad tree thinks.
0.06911758,0.013943954,grammar_english,Some red tree swims.
-0.01981339,0.09004026,grammar_english,One sad tree sleeps.
-0.007559718,-0.023685934,grammar_english,Some tree works.
-0.023557484,-0.053177457,grammar_english,Some happy idea runs.
0.038550887,-0.037005883,grammar_english,One blue river works.
-0.07011228,0.005805155,grammar_english,Some happy car thinks.
-0.05034768,0.04068574,grammar_english,One red scientist sleeps.
-0.053422585,-0.038319144,grammar_english,Some red house thinks.
-0.032555297,-0.0016527826,grammar_english,One sad book works.
0.058115598,0.018401211,grammar_english,Some small book swims.
-0.061179873,0.0640709,grammar_english,One happy computer sleeps.
0.05010788,-0.018207684,grammar_english,One green river runs.
-0.06652541,0.008976877,grammar_english,One happy house thinks.
0.055235166,0.04617238,grammar_english,A bright tree swims.
0.038636126,-0.025103198,grammar_english,Some green cat flies.
-0.021292608,0.050476633,grammar_english,The red book sleeps.
-0.020656733,0.016217327,grammar_english,One happy scientist flies.
-0.06914207,0.03721167,grammar_english,One slow dog thinks.
0.040660314,-0.024647389,grammar_english,A blue tree runs.
0.022984216,0.06148451,grammar_english,The blue river sleeps.
-0.027225943,0.079771556,grammar_english,A quick dog sleeps.
-0.03007772,0.06709151,grammar_english,One slow book sleeps.
0.030443266,-0.014563817,grammar_english,One small car jumps.
-0.034580067,0.0017676107,grammar_english,One red idea sleeps.
-0.06745052,-0.018894017,grammar_english,The quick idea thinks.
0.0025776373,0.061856862,grammar_english,The happy scientist swims.
0.032006886,0.08550464,grammar_english,A slow cat swims.
-0.03704687,-0.04491013,grammar_english,A small idea works.
-0.023792671,0.05961996,grammar_english,The small house sleeps.
0.015097848,0.013727621,grammar_english,One big computer swims.
-0.044394247,-0.04958543,grammar_english,The quick idea works.
-0.012554783,0.04359084,grammar_english,One house sleeps.
-0.053689163,-0.01987747,grammar_english,A computer works.
-0.020188216,0.049165856,grammar_english,A red book sleeps.
-0.09720569,-0.009989219,grammar_english,One bright computer thinks.
0.08188947,-0.007367168,grammar_english,A blue river flies.
0.05176392,0.050042856,grammar_english,Some small dog swims.
0.03013641,-0.0054430463,grammar_english,The small car jumps.
0.03623802,0.03546479,grammar_english,The sad tree jumps.
0.01131041,-0.057483047,grammar_english,Some small idea jumps.
0.02909369,0.009928827,grammar_english,The green cat flies.
0.024792312,-0.020765565,grammar_english,Some big car flies.
-0.04063929,0.037976485,grammar_english,A big idea sleeps.
-0.015087578,-0.05170282,grammar_english,Some red car works.
-0.05461472,0.067480706,grammar_english,The big scientist sleeps.
-0.06945546,0.03419941,grammar_english,One happy dog thinks.
-0.006328581,-0.04470131,grammar_english,One happy idea jumps.
-0.063882835,0.010437633,grammar_english,One big cat thinks.
-0.04871303,0.0607678,grammar_english,A computer sleeps.
-0.025034944,0.05310669,grammar_english,A quick house sleeps.
-0.03614283,0.002490029,grammar_english,One green idea sleeps.
0.07748423,-0.0020674414,grammar_english,A big river jumps.
0.050392512,0.03335093,grammar_english,Some happy book swims.
-0.04641484,-0.063007474,grammar_english,One quick idea works.
-0.015836123,0.014868852,grammar_english,A bright river thinks.
0.014798172,0.023093658,grammar_english,A sad river works.
-0.020066127,0.044346552,grammar_english,The red house sleeps.
-0.04848837,0.025423916,grammar_english,Some green computer sleeps.
0.055673473,-0.0071568186,grammar_english,The blue tree flies.
0.0075460463,-0.05344956,grammar_english,The idea jumps.
-0.028629106,0.061172336,grammar_english,The quick house sleeps.
0.01750116,0.03673287,grammar_english,Some small scientist swims.
-0.06809862,0.0074363095,grammar_english,One happy scientist works.
-0.01154535,0.0055747298,grammar_english,The slow computer jumps.
0.014997393,0.066388436,grammar_english,A red river sleeps.
0.022332527,-0.022138415,grammar_english,A bright idea swims.
0.041175753,0.01653644,grammar_english,One happy tree jumps.
-0.07838397,-0.008491696,grammar_english,The red scientist thinks.
-0.08569045,-0.0049130344,grammar_english,The computer thinks.
0.025936903,-0.050488964,grammar_english,Some blue computer jumps.
-0.07218581,0.032202184,grammar_english,A sad scientist works.
0.004910914,0.09438638,grammar_english,The slow river sleeps.
-0.017561622,-0.053240437,grammar_english,One green book works.
0.021636482,-0.021756422,grammar_english,One big river works.
-0.027295036,0.07142028,grammar_english,Some sad car sleeps.
0.0064950557,-0.007511157,grammar_english,The red scientist jumps.
0.06351449,0.005475236,grammar_english,A small river flies.
-0.06799912,-0.00474951,grammar_english,One big car thinks.
-0.07124509,0.04671841,grammar_english,A happy cat thinks.
0.061094757,0.04658183,grammar_english,The tree swims.
-0.021804612,-0.020242823,grammar_english,A small house works.
0.034160927,-0.012614384,grammar_english,One small house flies.
-0.012154371,-0.06506532,grammar_english,Some small idea runs.
0.06632381,-0.02794159,grammar_english,Some blue river runs.
0.051358875,0.047317855,grammar_english,A blue cat swims.
-0.021407658,0.09334297,grammar_english,The happy tree sleeps.
0.022565676,-0.026398687,grammar_english,One green tree runs.
0.016954683,0.069022655,grammar_english,Some small river sleeps.
-0.051654715,0.05071163,grammar_english,A green scientist sleeps.
0.043774176,0.023760777,grammar_english,A slow tree jumps.
0.04321967,-0.0074926405,grammar_english,One blue cat flies.
-0.08799705,0.0006225485,grammar_english,The big computer thinks.
-0.022402843,0.052052055,grammar_english,Some big car sleeps.
-0.062112715,-0.023643179,grammar_english,Some blue scientist thinks.
-0.05777799,-0.02252017,grammar_english,One green car thinks.
-0.027041135,-0.032024488,grammar_english,One quick car works.
-0.039824065,-0.056947257,grammar_english,Any idea works.
-0.0011061574,-0.013857335,grammar_english,Some happy computer jumps.
-0.026555989,0.06444456,grammar_english,The quick car sleeps.
-0.024398431,0.040188417,grammar_english,A slow river thinks.
-0.02950936,0.08460738,grammar_english,The quick cat sleeps.
-0.06627788,0.013361954,grammar_english,One quick cat thinks.
0.07667946,0.0019955323,grammar_english,A quick river jumps.
0.039753977,0.041970644,grammar_english,A happy book swims.
-0.024889309,0.06768791,grammar_english,A book sleeps.
-0.08001737,-0.010662209,grammar_english,Some scientist thinks.
0.027711162,-0.038211342,grammar_english,Some green river works.
-0.020126663,0.07090721,grammar_english,One small dog sleeps.
-0.06270354,-0.06023412,grammar_english,Some red idea thinks.
-0.060537975,-0.0069170715,grammar_english,One quick book thinks.
-0.039196897,-0.02586192,grammar_english,One blue house thinks.
0.021035891,-0.054544367,grammar_english,The blue idea flies.
0.035699774,0.014826125,grammar_english,The big cat jumps.
-0.048277646,0.0062023993,grammar_english,One quick tree thinks.
-0.04977513,-0.03188598,grammar_english,One computer works.
-0.014260304,0.0076360265,grammar_english,One slow computer flies.
-0.01175348,-0.011309337,grammar_english,The bright tree works.
0.0051934267,0.0010126885,grammar_english,One bright cat runs.
-0.072655424,0.030182665,grammar_english,The happy car thinks.
-0.062264834,0.00040880917,grammar_english,The quick scientist works.
0.021513915,-0.0205379,grammar_english,One river works.
0.07416366,0.032162413,grammar_english,One big river swims.
-0.030359335,-0.020733,grammar_english,A bright book works.
-0.009734816,-0.06876356,grammar_english,The red idea runs.
-0.008757857,-0.027257053,grammar_english,One tree works.
-0.014151058,-0.06500785,grammar_english,One big idea runs.
0.08862595,-0.01402825,grammar_english,A blue river jumps.
0.020799084,0.0005307911,grammar_english,One happy house flies.
-0.068465285,0.00681023,grammar_english,Some quick cat thinks.
0.056998968,0.024784394,grammar_english,One slow river flies.
0.013484242,-0.026553242,grammar_english,A red car runs.
0.025077807,-0.011808597,grammar_english,One big tree runs.
-0.05274913,-0.022624949,grammar_english,One green book thinks.
-0.014039157,0.02833766,grammar_english,One red house sleeps.
-0.08933833,0.003135925,grammar_english,A quick computer thinks.
0.034142673,0.06281887,grammar_english,The bright cat swims.
0.013945954,0.04948753,grammar_english,A slow cat flies.
0.041330695,0.02022574,grammar_english,One bright car swims.
0.026411068,-0.032226678,grammar_english,One green river works.
-0.025448129,-0.029580938,grammar_english,One small computer runs.
0.02573037,0.027795956,grammar_english,One slow cat jumps.
-0.0714035,0.03047953,grammar_english,A slow car thinks.
-0.06014111,-0.008262158,grammar_english,Some green dog thinks.
0.06937597,0.06261717,grammar_english,A happy river swims.
0.063203536,0.01213896,grammar_english,Some big house swims.
-0.0082754465,0.023709565,grammar_english,The sad car runs.
0.024085524,0.008324011,grammar_english,The happy book jumps.
0.04745087,0.020833034,grammar_english,A green car swims.
-0.08678013,0.0054791663,grammar_english,A small computer thinks.
0.0073538153,-0.042032406,grammar_english,A green book runs.
0.07142016,-0.003939828,grammar_english,Any river flies.
0.030387005,0.017851356,grammar_english,The dog flies.
-0.04467775,-0.05635103,grammar_english,The bright idea works.
-0.06405113,0.004893324,grammar_english,A happy computer works.
0.061175477,0.03716444,grammar_english,Any tree swims.
0.017013906,-0.008617722,grammar_english,Some sad idea swims.
0.05325436,0.016106308,agrammar_english,Tree small swims a.
0.027297413,-0.022861555,agrammar_english,Jumps dog one bright.
0.043265972,-0.009922569,agrammar_english,Cat some jumps.
-0.00057146145,-0.025871383,agrammar_english,Runs small car the.
0.01526014,-0.05625286,agrammar_english,Blue book runs one.
0.035029706,-0.033136647,agrammar_english,Jumps car a big.
-0.006443721,0.030432487,agrammar_english,Some sleeps book small.
0.035160996,-0.017802568,agrammar_english,Some dog flies big.
0.030720528,-0.026506972,agrammar_english,Car big flies a.
-0.011113737,-0.017759154,agrammar_english,Thinks one small tree.
-0.013462195,0.038518947,agrammar_english,Car one sleeps big.
0.036945492,-0.025956536,agrammar_english,Book jumps big the.
0.022038255,0.0025775714,agrammar_english,A flies small dog.
0.05727628,-0.016187051,agrammar_english,Swims red house one.
-0.009089058,0.062131662,agrammar_english,Cat sleeps slow a.
-0.00051908474,-0.08232157,agrammar_english,One green flies idea.
-0.05102951,0.0049357777,agrammar_english,Works one scientist slow.
0.055754963,0.010890265,agrammar_english,Small swims river the.
-0.030248746,-0.024932483,agrammar_english,Red thinks some cat.
-0.00075485033,-0.019267509,agrammar_english,Jumps computer happy a.
-0.06440181,0.004432606,agrammar_english,The big book thinks.
0.03519359,-0.039062638,agrammar_english,One house flies green.
0.029270057,-0.029675797,agrammar_english,Some swims idea big.
-0.021736082,-0.069006205,agrammar_english,Quick runs idea a.
0.016290935,-0.036839973,agrammar_english,House the runs.
-0.03178223,0.0046218345,agrammar_english,The computer runs slow.
-0.015690653,0.049986713,agrammar_english,Big some sleeps dog.
-0.008580643,-0.005933784,agrammar_english,Any scientist flies.
0.05484592,0.027346704,agrammar_english,Cat swims one.
-0.04362308,0.006130423,agrammar_english,Runs scientist sad one.
-0.06836626,-0.021708727,agrammar_english,Big thinks one scientist.
-0.03836744,-0.04438494,agrammar_english,Works big one computer.
0.0051515275,-0.005151749,agrammar_english,The runs cat.
0.016882537,-0.046907824,agrammar_english,Car some runs green.
-0.0080535235,-0.028378194,agrammar_english,One jumps idea sad.
0.037419055,0.059925828,agrammar_english,A sad car swims.
-0.027942717,0.0034921484,agrammar_english,Sad works the car.
0.02021994,-0.00030662175,agrammar_english,Slow house one flies.
-0.012459584,0.009997275,agrammar_english,Happy scientist flies the.
0.07688709,0.03056461,agrammar_english,Small one river swims.
-0.022066575,0.007622961,agrammar_english,The house slow works.
0.029335236,-0.01588077,agrammar_english,The book jumps.
-0.0140774,-0.08613283,agrammar_english,Blue works idea a.
0.038162485,0.05850491,agrammar_english,A quick swims cat.
0.030482683,-0.06278343,agrammar_english,Runs house blue some.
0.010626745,-0.055179015,agrammar_english,Computer some runs blue.
0.029791275,0.07235566,agrammar_english,Sad the sleeps river.
0.050243333,0.0034017002,agrammar_english,Swims big car a.
-0.008022931,0.069489025,agrammar_english,Tree sleeps a sad.
0.00060003815,-0.0114746345,agrammar_english,Scientist flies the.
0.001727423,0.032518685,agrammar_english,Sleeps the green tree.
-0.011293051,-0.029882852,agrammar_english,Thinks dog red a.
-0.05892065,-0.028002998,agrammar_english,Computer thinks a.
-0.015289054,-0.034511082,agrammar_english,Thinks the house quick.
-0.01208867,-0.032545313,agrammar_english,Sleeps blue idea a.
-0.0014531867,-0.028623762,agrammar_english,Small flies computer a.
-0.025317218,-0.051649746,agrammar_english,Some works computer red.
-0.05075937,0.02133337,agrammar_english,The scientist works slow.
-0.040264085,0.027256599,agrammar_english,Thinks a cat sad.
-0.010869851,0.02059221,agrammar_english,Some sleeps quick book.
-0.026350359,-0.016348554,agrammar_english,Some quick dog works.
-0.023878146,-0.0072657466,agrammar_english,Bright dog works a.
0.0233971,-0.012469113,agrammar_english,Flies dog a.
0.009172011,-0.042834338,agrammar_english,Green jumps computer a.
-0.019351386,-0.012032035,agrammar_english,Thinks cat one small.
-0.0044638766,-0.016831163,agrammar_english,Blue dog works the.
-0.016376156,-0.0036470536,agrammar_english,Car works slow the.
-0.034188684,-0.030753046,agrammar_english,A house thinks green.
0.044348605,-0.02700383,agrammar_english,Jumps a cat red.
0.0736185,-0.03227608,agrammar_english,Tree blue a jumps.
-0.018226998,-0.034981992,agrammar_english,Small book one works.
0.015564513,-0.017752046,agrammar_english,Flies quick house the.
0.0015348155,-0.0046537323,agrammar_english,A jumps small scientist.
-0.059069205,0.049977284,agrammar_english,Bright one scientist sleeps.
0.05732807,0.0077180336,agrammar_english,Cat red swims one.
-0.08270702,-0.0049316376,agrammar_english,Happy thinks one scientist.
-0.038639415,-0.028141923,agrammar_english,Book thinks the bright.
-0.008317164,-0.04194685,agrammar_english,Car some works green.
-0.013112491,0.034428306,agrammar_english,Sleeps the big car.
-0.008874735,0.0068749227,agrammar_english,Tree works sad one.
-0.038646594,-0.022012915,agrammar_english,Sad runs computer one.
0.045754332,-0.04392265,agrammar_english,Red house jumps a.
0.0071209376,-0.017728496,agrammar_english,One idea sad flies.
0.045168217,0.041404244,agrammar_english,Book one swims slow.
0.050439715,0.019080792,agrammar_english,Cat one swims green.
0.007178225,0.036185972,agrammar_english,One dog blue sleeps.
0.051041525,-0.015767325,agrammar_english,One jumps big tree.
0.04446388,-0.040142838,agrammar_english,House flies some blue.
0.039273202,-0.025439406,agrammar_english,Works river a quick.
-0.00682901,0.068787865,agrammar_english,Sad sleeps the tree.
-0.0020637708,0.053438727,agrammar_english,Red the tree sleeps.
0.032046553,0.019670978,agrammar_english,Small swims dog the.
0.014412926,-0.007940795,agrammar_english,Runs tree one slow.
-0.045813847,-0.00091998675,agrammar_english,Car a thinks happy.
0.003311541,-0.056046188,agrammar_english,Works the car red.
-0.0012003706,-0.03376215,agrammar_english,Runs book bright the.
0.040715963,0.032586146,agrammar_english,Swims any dog.
-0.008653504,-0.045365624,agrammar_english,Runs blue the scientist.
0.022766462,-0.08619882,agrammar_english,Idea blue a runs.
0.016305093,-0.03615656,agrammar_english,Book a quick runs.
-0.0018197384,-0.07861176,agrammar_english,Idea works blue some.
0.042142052,-2.5988451e-05,agrammar_english,Slow jumps tree one.
0.025330447,-0.056870885,agrammar_english,Swims red the idea.
0.057616636,-0.0040090843,agrammar_english,House swims one.
-0.022958148,0.019256933,agrammar_english,Works the slow cat.
0.037784643,0.059241593,agrammar_english,The slow car swims.
0.036414467,0.0054189083,agrammar_english,Runs sad river one.
0.07149786,-0.022871789,agrammar_english,River red jumps the.
-0.03515473,0.017715478,agrammar_english,Slow idea sleeps one.
0.064169824,-0.0056834687,agrammar_english,Flies the quick river.
-0.015761033,0.05532914,agrammar_english,Sleeps bright a dog.
-0.042770416,0.059590776,agrammar_english,Scientist a big sleeps.
0.006312002,-0.019966263,agrammar_english,Runs cat any.
0.04071098,-0.017425355,agrammar_english,Flies the tree.
0.023971606,0.030261489,agrammar_english,River sleeps red the.
0.052363712,-0.010259463,agrammar_english,Runs bright the river.
0.0024060053,-0.053870313,agrammar_english,Quick the idea jumps.
0.037571542,-0.024583505,agrammar_english,Red dog flies one.
0.05040306,0.035332162,agrammar_english,Cat swims small some.
-0.05172306,0.06362651,agrammar_english,Slow computer the sleeps.
-0.035090886,-0.07904614,agrammar_english,Works some big idea.
0.05351856,-0.001123433,agrammar_english,Blue swims a book.
0.010306494,0.00048046387,agrammar_english,Flies car sad one.
-0.014924783,0.0048269466,agrammar_english,Sleeps computer a blue.
0.00070034206,-0.01434619,agrammar_english,Idea the flies sad.
0.032354243,-0.04960075,agrammar_english,One jumps computer blue.
-0.03347293,-0.0028751495,agrammar_english,Blue a cat thinks.
-0.007958062,0.04166774,agrammar_english,Red sleeps a dog.
0.0068084653,-0.010235256,agrammar_english,House slow the runs.
0.043715503,-0.023109289,agrammar_english,Car jumps a small.
0.0051981136,-0.04968196,agrammar_english,Runs one red car.
0.043833062,0.0112514235,agrammar_english,Swims cat one bright.
0.02237391,-0.027032191,agrammar_english,One idea bright swims.
-0.012628117,-0.014196552,agrammar_english,Thinks cat small a.
-0.003370696,-0.074072935,agrammar_english,A red idea runs.
0.012428636,-0.03384123,agrammar_english,Car runs a.
0.015056727,0.023787243,agrammar_english,Flies sad the dog.
0.00045657996,-0.030448144,agrammar_english,Tree works any.
-0.01220043,-0.031193573,agrammar_english,The scientist red runs.
-0.04719872,0.04243285,agrammar_english,Red a scientist sleeps.
0.012688054,-0.00500966,agrammar_english,Happy some car flies.
-0.018690763,0.05229741,agrammar_english,Sleeps sad the car.
-0.009428662,-0.033305172,agrammar_english,Green thinks tree a.
-0.056942075,-0.043991603,agrammar_english,Thinks the green computer.
0.034248706,0.00069111574,agrammar_english,The bright flies tree.
0.031637684,-0.0293417,agrammar_english,Flies big dog one.
0.02654276,-0.01060407,agrammar_english,The bright runs tree.
-0.037411034,-0.006993888,agrammar_english,Any thinks cat.
0.06425896,0.015025887,agrammar_english,Red one swims tree.
0.054409456,0.010538438,agrammar_english,A book swims green.
0.054441784,0.030393096,agrammar_english,Car one swims.
0.024794683,-0.00035906138,agrammar_english,Flies the small dog.
-0.020516783,-0.04195576,agrammar_english,Works one big book.
-0.022732263,-0.027925923,agrammar_english,One works car.
0.023897514,0.002346738,agrammar_english,One book happy flies.
0.017828677,-0.01123234,agrammar_english,One flies dog bright.
-0.042795766,0.040088225,agrammar_english,Sleeps a scientist small.
0.035431195,0.046122916,agrammar_english,The happy swims book.
-0.022739023,-0.056171726,agrammar_english,Computer red works a.
0.037747193,-0.04005712,agrammar_english,Works river some big.
0.019214792,-0.002147761,agrammar_english,Red computer swims the.
0.07122215,0.0015683373,agrammar_english,Quick a river flies.
0.02980059,-0.011373313,agrammar_english,The jumps car.
