PCA1,PCA2,label,sentence
-0.06825308,0.029806327,legal_code,def f(number): return sum(int(digit) for digit in str(abs(number)))
-0.023174688,0.0715074,legal_code,def f(list_obj): return list_obj[::-1]
-0.07003454,-0.013977505,legal_code,"def f(text): return """".join(sorted(set(text), key=text.index))"
-0.11175614,-0.037995733,legal_code,"def f(n_terms): fib = [0, 1]; return fib[:n_terms] if n_terms <= 2 else [fib.append(fib[-1] + fib[-2]) or x for x in range(n_terms - 2)] and fib"
-0.013113847,-0.0016690616,legal_code,def f(n): return 1 if n <= 0 else n * f(n - 1)
0.049650963,0.013600562,legal_code,def f(celsius): return (celsius * 9/5) + 32
0.048926346,-0.018265087,legal_code,def f(fahrenheit): return (fahrenheit - 32) * 5/9
-0.10214894,0.0106738,legal_code,"def f(text, max_length): return text[:max_length] + ""..."" if len(text) > max_length else text"
-0.0067915814,-0.022142995,legal_code,def f(): import datetime; return datetime.datetime.now().year
-0.010282189,-0.025865193,legal_code,def f(): import datetime; return datetime.datetime.now().month
-0.011157295,-0.023313377,legal_code,def f(): import datetime; return datetime.datetime.now().day
-0.036782444,-0.008538884,legal_code,def f(year): return (year % 4 == 0 and year % 100 != 0) or (year % 400 == 0)
0.006773445,0.055957202,legal_code,"def f(list1, list2): return list1 + list2"
-0.024338106,0.04140026,legal_code,"def f(set1, set2): return list(set1.intersection(set2))"
-0.01652662,0.036580145,legal_code,"def f(set1, set2): return list(set1.union(set2))"
-0.0901506,0.09526833,legal_code,def f(list_obj): return [item for item in list_obj if item is not None]
-0.08623291,0.023510253,legal_code,"def f(text, index): return text[index] if 0 <= index < len(text) else """""
0.046898354,0.05110063,legal_code,def f(text): return list(text)
-0.1467787,0.07192191,legal_code,def f(list_obj): return list_obj[len(list_obj)//2] if list_obj else None
0.03626454,0.04085655,legal_code,def f(text): return text.isdigit()
0.046783995,0.038831066,legal_code,def f(text): return text.isalpha()
0.020638216,0.020705905,legal_code,def f(text): return len(text.split())
-0.08819584,-0.011398422,legal_code,"def f(text): return """".join(char for char in text if char.lower() not in ""aeiou"")"
-0.025969232,0.078635514,legal_code,def f(list_obj): return tuple(list_obj)
-0.013291756,0.061934385,legal_code,def f(tuple_obj): return list(tuple_obj)
0.03693767,0.054938816,legal_code,def f(iterable): return set(iterable)
-0.053148683,0.04346829,legal_code,"def f(list1, list2): return list(set(list1) | set(list2))"
-0.04708354,0.048156176,legal_code,"def f(list1, list2): return list(set(list1) & set(list2))"
-0.04214247,0.044397064,legal_code,"def f(list1, list2): return list(set(list1) - set(list2))"
-0.054124225,0.04201841,legal_code,"def f(list1, list2): return list(set(list1) ^ set(list2))"
-0.008654606,0.045247704,legal_code,"def f(set1, set2): return set1.issubset(set2)"
-0.009751736,0.04040204,legal_code,"def f(set1, set2): return set1.issuperset(set2)"
-0.035543207,-0.018577395,legal_code,"def f(text): return "" "".join(text.split()[::-1])"
-0.027612638,0.06358484,legal_code,"def f(list_obj, n): return list_obj[:n]"
-0.027295131,0.06675126,legal_code,"def f(list_obj, n): return list_obj[-n:]"
-0.029326573,0.056282382,legal_code,def f(iterable): return [item for item in iterable if item is not None]
-0.078966364,0.052461814,legal_code,"def f(iterable, data_type): return [item for item in iterable if isinstance(item, data_type)]"
-0.06154813,0.04489457,legal_code,def f(numbers): return sum(n for n in numbers if n % 2 == 0)
-0.064295836,0.03258753,legal_code,def f(numbers): return sum(n for n in numbers if n % 2 != 0)
-0.060743324,-0.005540603,legal_code,def f(numbers): res = 1; [res := res * n for n in numbers]; return res
-0.032855306,0.044624623,legal_code,def f(numbers): return [n for n in numbers if n % 2 == 0]
-0.036096796,0.03046566,legal_code,def f(numbers): return [n for n in numbers if n % 2 != 0]
-0.0601902,0.049611744,legal_code,def f(booleans): return sum(1 for b in booleans if b is True)
-0.06181596,0.048981994,legal_code,def f(booleans): return sum(1 for b in booleans if b is False)
-0.04417395,0.0150283305,legal_code,"def f(amount, currency_symbol=""$""): return f""{currency_symbol}{amount:.2f}"""
0.03382288,0.033369046,legal_code,"def f(minutes): return minutes // 60, minutes % 60"
0.08002849,0.048427813,legal_code,def f(hours): return hours * 60
-0.10234358,-0.015993008,legal_code,"def f(filename): return filename.split(""."")[-1] if ""."" in filename else """""
-0.1235854,-0.031829093,legal_code,"def f(filename): return ""."".join(filename.split(""."")[:-1]) if ""."" in filename else filename"
0.065252796,0.06811723,legal_code,def f(number): return number > 0
0.062407404,0.066787735,legal_code,def f(number): return number < 0
0.057495926,0.06912143,legal_code,def f(number): return number == 0
-0.03387282,0.017313104,legal_code,"def f(min_val, max_val): import random; return random.randint(min_val, max_val)"
-0.025247311,0.016704433,legal_code,"def f(min_val, max_val): import random; return random.uniform(min_val, max_val)"
-0.13051228,0.06320081,legal_code,def f(list_obj): import random; return random.choice(list_obj) if list_obj else None
-0.13576911,-0.011603376,legal_code,def f(list_obj): import random; new_list = list_obj[:]; random.shuffle(new_list); return new_list
-0.12417891,-0.025672473,legal_code,"def f(length): import random, string; return ''.join(random.choice(string.ascii_letters) for _ in range(length))"
-0.072896436,0.033303846,legal_code,"def f(weight_kg, height_m): return weight_kg / (height_m ** 2) if height_m > 0 else 0"
0.07196058,0.041379515,legal_code,def f(kg): return kg * 2.20462
0.06403949,0.04114774,legal_code,def f(pounds): return pounds / 2.20462
0.083073564,0.042264055,legal_code,def f(cm): return cm / 2.54
0.067385614,0.044434275,legal_code,def f(inches): return inches * 2.54
0.04060042,0.04245674,legal_code,"def f(price, percentage): return price * (1 - percentage / 100)"
-0.055194028,0.037552204,legal_code,"def f(value, total): return (value / total) * 100 if total != 0 else 0"
-0.036782444,-0.008538884,legal_code,def f(year): return (year % 4 == 0 and year % 100 != 0) or (year % 400 == 0)
-0.061513804,-0.018553967,legal_code,"def f(year, month, day): import datetime; return datetime.date(year, month, day).strftime(""%A"")"
-0.08754456,-0.041574933,legal_code,"def f(year1, month1, day1, year2, month2, day2): import datetime; date1 = datetime.date(year1, month1, day1); date2 = datetime.date(year2, month2, day2); return abs((date2 - date1).days)"
-0.048859473,-0.05654565,legal_code,"def f(text): import re; return re.sub(r'<[^>]+>', '', text)"
-0.09236621,-0.08132997,legal_code,"def f(email): import re; return re.match(r""[^@]+@[^@]+.[^@]+"", email) is not None"
-0.07265144,-0.09284282,legal_code,"def f(text): import re; text = text.lower(); text = re.sub(r'[^a-z0-9\s-]', '', text); text = re.sub(r'\s+', '-', text); return text.strip('-')"
-0.09443696,-0.004667835,legal_code,"def f(text, sub): return [i for i in range(len(text)) if text.startswith(sub, i)]"
0.04173728,0.036056127,legal_code,def f(text): return text.swapcase()
0.04231199,0.033571847,legal_code,def f(text): return text.istitle()
0.03916619,0.040907994,legal_code,def f(text): return text.isalnum()
0.0368023,0.044645365,legal_code,def f(text): return text.isdecimal()
0.04624997,0.036041047,legal_code,def f(text): return text.isspace()
0.041552037,0.031789374,legal_code,def f(text): return text.isprintable()
-0.042166132,0.010438921,legal_code,def f(text): return all(c.isalpha() for c in text)
-0.05000604,0.012767942,legal_code,def f(text): return all(c.isdigit() for c in text)
-0.08412289,-0.049469728,legal_code,"def f(number_str): import re; return re.sub(r'(\d{3})(\d{3})(\d{4})', r'(\1) \2-\3', number_str)"
-0.06343433,-0.010673038,legal_code,def f(n): return int(str(abs(n))[::-1]) * (-1 if n < 0 else 1)
-0.032504287,0.056149073,legal_code,def f(numbers): return sum(n * n for n in numbers)
-0.07494358,-0.015477863,legal_code,def f(numbers): res = 1; [res := res * (n * n) for n in numbers]; return res
-0.13289328,-0.028668808,legal_code,"def f(strings): return """".join(char[0] for char in zip(*strings) if all(c == char[0] for c in char))"
-0.13273229,-0.05218085,legal_code,def f(words): from collections import defaultdict; d = defaultdict(list); [d[word[0].lower()].append(word) for word in words if word]; return dict(d)
-0.12146906,0.027379867,legal_code,"def f(list_obj, size): return [list_obj[i:i + size] for i in range(0, len(list_obj), size)]"
-0.06839086,0.07656748,legal_code,def f(list_of_lists): return [item for sublist in list_of_lists for item in sublist]
-0.12647666,-0.027422689,legal_code,"def f(matrix): return ([matrix[i][i] for i in range(len(matrix))], [matrix[i][len(matrix)-1-i] for i in range(len(matrix))]) if matrix else ([], [])"
-0.09068048,0.024851833,legal_code,def f(matrix): return [list(row) for row in zip(*matrix)] if matrix else []
-0.11070616,-0.001006047,legal_code,"def f(vec1, vec2): return sum(x * y for x,y in zip(vec1, vec2)) if len(vec1)==len(vec2) else 0"
-0.05434387,-0.035250627,legal_code,"def f(n): a, b = 0, 1; [a := b, b := a + b for _ in range(n)]; return a"
-0.08481933,-0.031306203,legal_code,"def f(n): return sum(1 for i in range(2, n + 1) if all(i % j != 0 for j in range(2, int(i**0.5) + 1)))"
-0.15665366,0.063242584,legal_code,"def f(list_obj): return max(set(list_obj), key=list_obj.count) if list_obj else None"
-0.15521906,0.06124045,legal_code,"def f(list_obj): return min(set(list_obj), key=list_obj.count) if list_obj else None"
-0.12933105,0.027203249,legal_code,"def f(numbers): return sorted(list(set(numbers)), reverse=True)[1] if len(set(numbers)) > 1 else None"
-0.13314047,0.03182778,legal_code,def f(numbers): return sorted(list(set(numbers)))[1] if len(set(numbers)) > 1 else None
-0.023932878,-0.021272901,legal_code,def f(n): return n >= 0 and int(n**0.5)**2 == n
-0.093495175,-0.0001610579,legal_code,def f(n): return sum(int(digit)**len(str(n)) for digit in str(n)) == n
-0.030855125,-0.0056620506,legal_code,def f(nums): n = len(nums) + 1; return n*(n+1)//2 - sum(nums)
-0.057910625,0.009211408,legal_code,"def f(str1, str2): return sorted(str1.lower()) == sorted(str2.lower())"
-0.046312284,-0.0179149,legal_code,"def f(text): return "" "".join(dict.fromkeys(text.split()))"
-0.08455598,-0.018640522,legal_code,"def f(name): return """".join(word[0].upper() for word in name.split())"
-0.115763366,-0.04902039,legal_code,def f(text): balance = 0; return all((balance := balance + (1 if char == '(' else -1 if char == ')' else 0)) >= 0 for char in text) and balance == 0
0.050332364,0.04387911,legal_code,"def f(amount, rate): return amount * (rate / 100)"
0.041789677,0.035536382,legal_code,"def f(amount, rate): return amount * (1 + rate / 100)"
-0.01825731,0.041232627,legal_code,def f(dict_obj): return list(dict_obj.items())
-0.030472651,0.06769162,legal_code,def f(list_of_tuples): return dict(list_of_tuples)
-0.13715729,0.09770146,legal_code,"def f(list_obj, element): return list_obj.index(element) if element in list_obj else -1"
-0.032855306,0.044624623,legal_code,def f(numbers): return [n for n in numbers if n % 2 == 0]
-0.036096796,0.03046566,legal_code,def f(numbers): return [n for n in numbers if n % 2 != 0]
-0.0601902,0.049611744,legal_code,def f(booleans): return sum(1 for b in booleans if b is True)
-0.06181596,0.048981994,legal_code,def f(booleans): return sum(1 for b in booleans if b is False)
-0.04417395,0.0150283305,legal_code,"def f(amount, currency_symbol=""$""): return f""{currency_symbol}{amount:.2f}"""
0.03382288,0.033369046,legal_code,"def f(minutes): return minutes // 60, minutes % 60"
0.08002849,0.048427813,legal_code,def f(hours): return hours * 60
-0.10234358,-0.015993008,legal_code,"def f(filename): return filename.split(""."")[-1] if ""."" in filename else """""
-0.1235854,-0.031829093,legal_code,"def f(filename): return ""."".join(filename.split(""."")[:-1]) if ""."" in filename else filename"
0.065252796,0.06811723,legal_code,def f(number): return number > 0
0.062407404,0.066787735,legal_code,def f(number): return number < 0
0.057495926,0.06912143,legal_code,def f(number): return number == 0
-0.03387282,0.017313104,legal_code,"def f(min_val, max_val): import random; return random.randint(min_val, max_val)"
-0.025247311,0.016704433,legal_code,"def f(min_val, max_val): import random; return random.uniform(min_val, max_val)"
-0.13051228,0.06320081,legal_code,def f(list_obj): import random; return random.choice(list_obj) if list_obj else None
-0.13576911,-0.011603376,legal_code,def f(list_obj): import random; new_list = list_obj[:]; random.shuffle(new_list); return new_list
-0.12417891,-0.025672473,legal_code,"def f(length): import random, string; return ''.join(random.choice(string.ascii_letters) for _ in range(length))"
-0.072896436,0.033303846,legal_code,"def f(weight_kg, height_m): return weight_kg / (height_m ** 2) if height_m > 0 else 0"
0.07196058,0.041379515,legal_code,def f(kg): return kg * 2.20462
0.06403949,0.04114774,legal_code,def f(pounds): return pounds / 2.20462
0.083073564,0.042264055,legal_code,def f(cm): return cm / 2.54
0.067385614,0.044434275,legal_code,def f(inches): return inches * 2.54
0.04060042,0.04245674,legal_code,"def f(price, percentage): return price * (1 - percentage / 100)"
-0.055194028,0.037552204,legal_code,"def f(value, total): return (value / total) * 100 if total != 0 else 0"
-0.036782444,-0.008538884,legal_code,def f(year): return (year % 4 == 0 and year % 100 != 0) or (year % 400 == 0)
-0.061513804,-0.018553967,legal_code,"def f(year, month, day): import datetime; return datetime.date(year, month, day).strftime(""%A"")"
-0.08754456,-0.041574933,legal_code,"def f(year1, month1, day1, year2, month2, day2): import datetime; date1 = datetime.date(year1, month1, day1); date2 = datetime.date(year2, month2, day2); return abs((date2 - date1).days)"
-0.048859473,-0.05654565,legal_code,"def f(text): import re; return re.sub(r'<[^>]+>', '', text)"
-0.09236621,-0.08132997,legal_code,"def f(email): import re; return re.match(r""[^@]+@[^@]+.[^@]+"", email) is not None"
-0.07265144,-0.09284282,legal_code,"def f(text): import re; text = text.lower(); text = re.sub(r'[^a-z0-9\s-]', '', text); text = re.sub(r'\s+', '-', text); return text.strip('-')"
-0.09443696,-0.004667835,legal_code,"def f(text, sub): return [i for i in range(len(text)) if text.startswith(sub, i)]"
0.04173728,0.036056127,legal_code,def f(text): return text.swapcase()
0.04231199,0.033571847,legal_code,def f(text): return text.istitle()
0.03916619,0.040907994,legal_code,def f(text): return text.isalnum()
0.0368023,0.044645365,legal_code,def f(text): return text.isdecimal()
0.04624997,0.036041047,legal_code,def f(text): return text.isspace()
0.041552037,0.031789374,legal_code,def f(text): return text.isprintable()
-0.042166132,0.010438921,legal_code,def f(text): return all(c.isalpha() for c in text)
-0.05000604,0.012767942,legal_code,def f(text): return all(c.isdigit() for c in text)
-0.08412289,-0.049469728,legal_code,"def f(number_str): import re; return re.sub(r'(\d{3})(\d{3})(\d{4})', r'(\1) \2-\3', number_str)"
-0.06343433,-0.010673038,legal_code,def f(n): return int(str(abs(n))[::-1]) * (-1 if n < 0 else 1)
-0.032504287,0.056149073,legal_code,def f(numbers): return sum(n * n for n in numbers)
-0.07494358,-0.015477863,legal_code,def f(numbers): res = 1; [res := res * (n * n) for n in numbers]; return res
-0.13289328,-0.028668808,legal_code,"def f(strings): return """".join(char[0] for char in zip(*strings) if all(c == char[0] for c in char))"
-0.13273229,-0.05218085,legal_code,def f(words): from collections import defaultdict; d = defaultdict(list); [d[word[0].lower()].append(word) for word in words if word]; return dict(d)
-0.12146906,0.027379867,legal_code,"def f(list_obj, size): return [list_obj[i:i + size] for i in range(0, len(list_obj), size)]"
-0.06839086,0.07656748,legal_code,def f(list_of_lists): return [item for sublist in list_of_lists for item in sublist]
-0.12647666,-0.027422689,legal_code,"def f(matrix): return ([matrix[i][i] for i in range(len(matrix))], [matrix[i][len(matrix)-1-i] for i in range(len(matrix))]) if matrix else ([], [])"
-0.09068048,0.024851833,legal_code,def f(matrix): return [list(row) for row in zip(*matrix)] if matrix else []
-0.11070616,-0.001006047,legal_code,"def f(vec1, vec2): return sum(x * y for x,y in zip(vec1, vec2)) if len(vec1)==len(vec2) else 0"
-0.05434387,-0.035250627,legal_code,"def f(n): a, b = 0, 1; [a := b, b := a + b for _ in range(n)]; return a"
-0.08481933,-0.031306203,legal_code,"def f(n): return sum(1 for i in range(2, n + 1) if all(i % j != 0 for j in range(2, int(i**0.5) + 1)))"
-0.15665366,0.063242584,legal_code,"def f(list_obj): return max(set(list_obj), key=list_obj.count) if list_obj else None"
-0.15521906,0.06124045,legal_code,"def f(list_obj): return min(set(list_obj), key=list_obj.count) if list_obj else None"
-0.12933105,0.027203249,legal_code,"def f(numbers): return sorted(list(set(numbers)), reverse=True)[1] if len(set(numbers)) > 1 else None"
-0.13314047,0.03182778,legal_code,def f(numbers): return sorted(list(set(numbers)))[1] if len(set(numbers)) > 1 else None
-0.023932878,-0.021272901,legal_code,def f(n): return n >= 0 and int(n**0.5)**2 == n
-0.093495175,-0.0001610579,legal_code,def f(n): return sum(int(digit)**len(str(n)) for digit in str(n)) == n
-0.030855125,-0.0056620506,legal_code,def f(nums): n = len(nums) + 1; return n*(n+1)//2 - sum(nums)
-0.057910625,0.00921141,legal_code,"def f(str1, str2): return sorted(str1.lower()) == sorted(str2.lower())"
-0.046312287,-0.017914899,legal_code,"def f(text): return "" "".join(dict.fromkeys(text.split()))"
-0.08455601,-0.018640526,legal_code,"def f(name): return """".join(word[0].upper() for word in name.split())"
-0.11576333,-0.04902039,legal_code,def f(text): balance = 0; return all((balance := balance + (1 if char == '(' else -1 if char == ')' else 0)) >= 0 for char in text) and balance == 0
0.050332353,0.0438791,legal_code,"def f(amount, rate): return amount * (rate / 100)"
0.041789673,0.035536382,legal_code,"def f(amount, rate): return amount * (1 + rate / 100)"
-0.018257309,0.041232623,legal_code,def f(dict_obj): return list(dict_obj.items())
-0.030472651,0.06769162,legal_code,def f(list_of_tuples): return dict(list_of_tuples)
-0.1371573,0.09770143,legal_code,"def f(list_obj, element): return list_obj.index(element) if element in list_obj else -1"
-0.045017485,0.052668363,legal_code,def f(numbers): return sum(n for n in numbers if n > 0)
-0.047419526,0.05524439,legal_code,def f(numbers): return sum(n for n in numbers if n < 0)
0.047017287,0.03942442,legal_code,def f(text): return text.title()
0.032167025,0.04067791,legal_code,"def f(number): return f""{number:,}"""
0.022626337,0.021417392,legal_code,def f(text): return text.upper() == text
0.021904672,0.019750467,legal_code,def f(text): return text.lower() == text
0.008962423,0.013189046,legal_code,"def f(text): return text.count("" "") + 1"
-0.08765178,0.10095517,legal_code,def f(list_obj): return sum(1 for item in list_obj if item)
-0.08968913,0.10213523,legal_code,def f(list_obj): return sum(1 for item in list_obj if not item)
0.012962166,0.013201037,legal_code,"def f(text): return text.replace("" "", """")"
0.006471487,0.048680015,legal_code,"def f(x, y): return x if x > y else y"
0.009111702,0.043664273,legal_code,"def f(x, y): return x if x < y else y"
0.030021748,0.006796388,legal_code,"def f(s): return s.strip() == """""
0.04805018,0.031066831,legal_code,def f(s): return s.isnumeric()
0.022492182,-0.0064710095,legal_code,"def f(s): return s.startswith(""http"")"
-0.059882887,-0.021647595,legal_code,def f(url): from urllib.parse import urlparse; return urlparse(url).hostname
0.019402256,0.046066146,legal_code,def f(text): return len(set(text))
0.015515679,0.029262127,legal_code,def f(n): return n % 2 == 0 and n > 0
0.008095416,0.017906709,legal_code,def f(n): return n % 2 != 0 and n > 0
0.0154369995,0.010297175,legal_code,"def f(text): return text.replace(""  "", "" "")"
0.0397077,0.051710345,legal_code,def f(items): return tuple(items)
0.044188447,0.05926259,legal_code,def f(items): return list(items)
0.060723107,0.021182626,legal_code,"def f(a, b): return (a, b)"
0.05541657,0.041828174,legal_code,def f(pair): return pair[0]
0.058896367,0.03851787,legal_code,def f(pair): return pair[1]
-0.026000375,0.07316742,legal_code,"def f(dict_obj, key): return key in dict_obj"
-0.03088594,0.084657535,legal_code,"def f(dict_obj, key): return key not in dict_obj"
0.049881794,0.05103471,legal_code,def f(number): return float(number)
-0.008297426,0.038405232,legal_code,def f(numbers): return [float(n) for n in numbers]
0.04335898,0.038836394,legal_code,def f(text): return text.isupper()
0.042170927,0.030982148,legal_code,def f(text): return text.islower()
0.036264554,0.040856525,legal_code,def f(text): return text.isdigit()
0.046783984,0.038831092,legal_code,def f(text): return text.isalpha()
-0.0445857,0.06365685,legal_code,def f(list_obj): return list_obj.clear() or []
-0.044605147,0.068707675,legal_code,"def f(list_obj, index): return list_obj.pop(index)"
-0.09627123,0.07729803,legal_code,"def f(list_obj, index): return list_obj.insert(index, None) or list_obj"
-0.15795782,0.0902986,legal_code,"def f(list_obj, element): return list_obj.remove(element) or list_obj if element in list_obj else list_obj"
-0.06481186,0.0775259,legal_code,def f(list_obj): return list_obj.reverse() or list_obj
-0.069898866,0.07928688,legal_code,def f(list_obj): return list_obj.sort() or list_obj
-0.10359142,0.055138383,legal_code,def f(list_obj): return list_obj.sort(reverse=True) or list_obj
-0.02407467,0.06313398,legal_code,def f(list_obj): return list_obj.copy()
-0.0650824,0.06075774,legal_code,"def f(dict_obj, other_dict): return dict_obj.update(other_dict) or dict_obj"
-0.03221261,0.05707197,legal_code,"def f(dict_obj, key): return dict_obj.pop(key)"
-0.030267198,0.05693142,legal_code,def f(dict_obj): return dict_obj.clear() or {}
-0.010210917,0.046498545,legal_code,def f(dict_obj): return dict_obj.popitem()
-0.06156933,0.07781891,legal_code,"def f(set_obj, element): return set_obj.add(element) or set_obj"
-0.13598686,0.07153468,legal_code,"def f(set_obj, element): return set_obj.remove(element) or set_obj if element in set_obj else set_obj"
-0.06992346,0.07512695,legal_code,"def f(set_obj, element): return set_obj.discard(element) or set_obj"
-0.045368973,0.05671626,legal_code,def f(set_obj): return set_obj.clear() or set()
-0.0040672296,0.04965891,legal_code,"def f(set1, set2): return set1.difference(set2)"
-0.00513448,0.043571025,legal_code,"def f(set1, set2): return set1.intersection(set2)"
-0.002469464,0.04114684,legal_code,"def f(set1, set2): return set1.union(set2)"
-0.022316488,0.03518588,legal_code,"def f(set1, set2): return set1.symmetric_difference(set2)"
0.08650462,0.04968197,illegal_code,def f(): return a / 0
