PCA1,PCA2,label,sentence
0.025934363,0.009276762,grammatical_language,El gat lent treballa.
0.023423046,0.04477679,grammatical_language,El cotxe lent neda.
-0.05014695,-0.005143531,grammatical_language,Un riu trist corre.
0.016629763,-0.018958794,grammatical_language,El riu vermell salta.
-0.013858294,-0.073711865,grammatical_language,Una idea lenta dorm.
0.0016909775,0.027948208,grammatical_language,El riu ràpid vola.
0.010543538,-0.10949618,grammatical_language,Un gos brillant dorm.
0.023354545,-0.11136599,grammatical_language,Un gran científic dorm.
0.029589782,0.017097747,grammatical_language,Qualsevol gat corre.
-0.009287524,0.013472262,grammatical_language,L'arbre vola.
0.045353323,-0.12165175,grammatical_language,El riu vermell dorm.
0.013350323,-0.00038144673,grammatical_language,El riu brillant corre.
-0.0023975507,0.030060694,grammatical_language,La idea ràpida salta.
-0.063004,-0.031065065,grammatical_language,Un gos vermell vola.
-0.06311722,0.04651865,grammatical_language,Un gat petit neda.
0.0435191,-0.09842385,grammatical_language,L'ordinador lent dorm.
-0.0522827,0.01140498,grammatical_language,Una gran idea funciona.
-0.062293194,0.032616217,grammatical_language,Un llibre blau neda.
-0.049752574,0.015225312,grammatical_language,Un cotxe trist vola.
-0.06187217,-0.11978739,grammatical_language,Un ordinador blau dorm.
-0.027718937,0.014075509,grammatical_language,La idea trista vola.
-0.08264385,-0.0133345965,grammatical_language,Un ordinador blau salta.
-0.103412814,0.0032061501,grammatical_language,Un gat blau pensa.
-0.0006308865,-0.14890057,grammatical_language,Un gos vermell dorm.
-0.006364415,-0.009610365,grammatical_language,La casa lenta corre.
-0.03049729,0.031010343,grammatical_language,Un cotxe petit salta.
-0.013513316,-0.020217154,grammatical_language,Un cotxe vermell corre.
-0.056907583,0.03683513,grammatical_language,Un gat brillant neda.
-0.059047513,0.02436565,grammatical_language,Una idea brillant neda. Un gat petit pensa.
-0.057333063,-0.042403113,grammatical_language,Una idea vermella corre.
-0.0237304,0.009929737,grammatical_language,Un cotxe corre.
-0.008338787,0.008989595,grammatical_language,El gos trist vola.
0.023517165,0.007906586,grammatical_language,Qualsevol arbre funciona.
0.025174242,-0.043853864,grammatical_language,El científic vermell corre.
0.009981706,-0.15586352,grammatical_language,Un científic vermell dorm.
-0.028447967,0.026344731,grammatical_language,Un cotxe feliç vola.
0.04532479,-0.078145295,grammatical_language,El cotxe trist dorm.
-0.06957497,-0.025910687,grammatical_language,Un arbre verd pensa.
-0.019053742,-0.037428707,grammatical_language,L'ordinador verd pensa.
-0.01244735,0.007397053,grammatical_language,L'arbre brillant vola.
-0.076352455,0.01028528,grammatical_language,Un gos gran vola.
0.0062216297,-0.01153484,grammatical_language,L'arbre brillant corre.
-0.0004862708,0.016407998,grammatical_language,Qualsevol gat pensa.
-0.036053732,-0.001700451,grammatical_language,Un arbre vermell neda.
-0.048730426,0.022466788,grammatical_language,Un llibre verd neda.
-0.034323633,0.047851138,grammatical_language,Un cotxe neda.
-0.021408547,0.019860039,grammatical_language,El gos petit vola.
-0.029274343,0.0067778635,grammatical_language,Un llibre gran funciona.
-0.026680972,0.012472754,grammatical_language,Un cotxe funciona.
-0.048104186,0.019136854,grammatical_language,Un llibre feliç vola.
-0.081304125,0.0025682393,grammatical_language,Un gos brillant vola.
0.0044328202,-0.11507183,grammatical_language,Un petit científic dorm.
0.022890996,0.03651472,grammatical_language,El llibre feliç neda.
-0.02572365,-0.054117836,grammatical_language,Un ordinador vermell funciona.
-0.045020815,0.012471611,grammatical_language,Un riu gran funciona.
0.0013491083,-0.020239808,grammatical_language,L'ordinador vermell neda.
-0.05293786,0.026260572,grammatical_language,Un riu ràpid vola.
0.026148656,0.026832538,grammatical_language,El cotxe salta.
-0.05567905,0.024476897,grammatical_language,Un llibre petit salta.
-0.054387376,0.04489548,grammatical_language,Un riu petit neda.
0.019952895,0.0023053756,grammatical_language,El llibre corre.
-0.04147976,-0.020919457,grammatical_language,Un gos verd treballa.
-0.09111592,-0.0009871413,grammatical_language,Una casa verda vola.
-0.006366963,-0.012479389,grammatical_language,Un gran científic treballa.
-0.017758038,-0.018949896,grammatical_language,La idea vermella vola.
-0.050741777,0.031589825,grammatical_language,Una gran idea salta.
-0.039792325,0.008935077,grammatical_language,Un cotxe petit corre.
-0.015371293,-0.018315485,grammatical_language,L'arbre trist pensa.
-0.036053732,-0.001700451,grammatical_language,Un arbre vermell neda.
-0.0011418079,-0.10528948,grammatical_language,Un arbre trist dorm.
-0.040227614,-0.005259651,grammatical_language,Un arbre treballa.
-0.04108858,0.0130892275,grammatical_language,Una idea feliç corre.
-0.0782428,0.0050939512,grammatical_language,Un riu blau funciona.
-0.041541483,0.01406472,grammatical_language,Un cotxe feliç pensa.
0.009981706,-0.15586352,grammatical_language,Un científic vermell dorm.
-0.085785836,-0.05110647,grammatical_language,Una casa vermella pensa.
-0.048522543,-0.006251851,grammatical_language,Un llibre trist funciona.
-0.041912436,0.04035166,grammatical_language,Un llibre petit neda.
-0.024617715,-0.07680518,grammatical_language,Un ordinador feliç dorm.
-0.06333574,-0.010708564,grammatical_language,Un riu verd corre.
-0.07802325,-0.012002523,grammatical_language,Una casa feliç pensa.
-0.04924294,0.025780512,grammatical_language,Un arbre brillant neda.
-0.071483694,0.009614366,grammatical_language,Un gat verd vola.
0.04543539,-0.11097377,grammatical_language,El llibre vermell dorm.
-0.04147935,0.00766711,grammatical_language,Un científic feliç vola.
-0.08044211,0.0018571374,grammatical_language,Un gos lent pensa.
-0.07161874,-0.010539744,grammatical_language,Un arbre blau corre.
0.026176628,-0.092582755,grammatical_language,El riu blau dorm.
0.01079317,-0.094619766,grammatical_language,Un gos ràpid dorm.
-0.0017755484,-0.08046241,grammatical_language,Un llibre lent dorm.
-0.03049729,0.031010343,grammatical_language,Un cotxe petit salta.
-0.0059456415,-0.12190748,grammatical_language,Una idea vermella dorm.
-0.024056882,0.015651656,grammatical_language,La idea ràpida pensa.
0.020058664,0.029867038,grammatical_language,El científic feliç neda.
-0.053273037,0.04706437,grammatical_language,Un gat lent neda.
-0.06590289,0.012465785,grammatical_language,Una petita idea funciona.
0.010480116,-0.093659766,grammatical_language,La casa petita dorm.
-0.0543184,0.022518242,grammatical_language,Un gran ordinador neda.
-0.0054653077,0.016213855,grammatical_language,La idea ràpida funciona.
-0.036807004,-0.10658293,grammatical_language,Una casa dorm.
-0.047983028,-0.023001477,grammatical_language,Un ordinador funciona.
0.027484145,-0.13389392,grammatical_language,Un llibre vermell dorm.
-0.08741836,-0.027135171,grammatical_language,Un ordinador brillant pensa.
-0.08505823,0.023363201,grammatical_language,Un riu blau vola.
-0.075434566,0.03782271,grammatical_language,Un gos petit neda.
0.013563367,0.031771366,grammatical_language,El cotxe petit salta.
0.009493041,0.0015045123,grammatical_language,L'arbre trist salta.
-0.06134052,0.029957583,grammatical_language,Una petita idea salta.
-0.009921579,0.010417657,grammatical_language,El gat verd vola.
-0.035871215,0.022364778,grammatical_language,Un cotxe gran vola.
-0.0020729776,-0.08725797,grammatical_language,Una gran idea dorm.
-0.011635141,-0.018414056,grammatical_language,Un cotxe vermell funciona.
0.042484663,-0.10649566,grammatical_language,El gran científic dorm.
-0.0658249,0.00064722315,grammatical_language,Un gos feliç pensa.
-0.04268785,0.032406643,grammatical_language,Una idea feliç salta.
-0.08373777,0.004314191,grammatical_language,Un gat gran pensa.
-0.020885961,-0.12218165,grammatical_language,Un ordinador dorm.
-0.035647582,-0.08344717,grammatical_language,Una casa ràpida dorm.
-0.026814045,-0.10277941,grammatical_language,Una idea verda dorm.
-0.061196372,0.018012052,grammatical_language,Un gran riu salta.
-0.030107126,0.036214646,grammatical_language,Un llibre feliç neda.
-0.045135893,0.021019727,grammatical_language,Una idea ràpida funciona.
-0.07335409,-0.0046796696,grammatical_language,Un riu brillant pensa.
-0.052392125,-0.0016740542,grammatical_language,Un riu trist funciona.
0.026870864,-0.13734888,grammatical_language,La casa vermella dorm.
-0.034071676,-0.12436668,grammatical_language,Un ordinador verd dorm.
-0.031222844,0.011881758,grammatical_language,L'arbre blau vola.
0.02170325,-0.05492142,grammatical_language,La idea salta. La casa ràpida dorm.
-0.049269117,0.025996314,grammatical_language,Un petit científic neda.
-0.024251534,-0.0059853657,grammatical_language,Un científic feliç treballa.
0.00812698,0.0036541426,grammatical_language,L'ordinador lent salta.
0.050430756,-0.08406682,grammatical_language,El riu Ed dorm.
-0.058031213,0.04001058,grammatical_language,Una idea brillant neda.
-0.029913217,0.01868484,grammatical_language,Un arbre feliç salta.
0.01227282,-0.055173207,grammatical_language,El científic vermell pensa.
0.0028759611,-0.021176934,grammatical_language,L'ordinador pensa.
-0.08264385,-0.0133345965,grammatical_language,Un ordinador blau salta.
-0.030823288,-0.016541969,grammatical_language,Un científic trist treballa.
0.04805004,-0.07456887,grammatical_language,El riu lent dorm.
-0.05219879,-0.01491904,grammatical_language,Un llibre verd funciona.
-0.045020815,0.012471611,grammatical_language,Un riu gran funciona.
0.017466003,-0.08671605,grammatical_language,Un cotxe trist dorm.
0.017822314,-0.032565232,grammatical_language,El científic vermell salta.
-0.07796471,0.028064283,grammatical_language,Un riu petit vola.
-0.053785235,0.01184849,grammatical_language,Un cotxe gran pensa.
-0.059764817,0.010031389,grammatical_language,Un gat feliç pensa.
-0.0048367246,0.033683836,grammatical_language,L'arbre neda.
-0.07294807,-0.0068195695,grammatical_language,Una casa petita funciona.
-0.09502673,0.013396928,grammatical_language,Una casa petita vola.
-0.0724648,0.007854281,grammatical_language,Una idea petita corre.
-0.07677347,0.0020041678,grammatical_language,Un riu blau corre.
-0.07096883,0.040463477,grammatical_language,Un gat blau neda.
0.030191692,-0.07745919,grammatical_language,L'arbre feliç dorm.
-0.041461177,-0.017206438,grammatical_language,Un arbre verd corre.
-0.03070791,-0.09219575,grammatical_language,Un riu petit dorm.
0.00664658,-0.13761535,grammatical_language,Un científic verd dorm.
-0.038552642,0.024561213,grammatical_language,Un arbre lent salta.
-0.08902973,0.022613907,grammatical_language,Un gat blau vola.
-0.012258038,-0.021254275,grammatical_language,L'ordinador gran pensa.
0.022075238,-0.0819433,grammatical_language,Un cotxe gran dorm.
-0.088913545,-0.018865727,grammatical_language,Un científic blau pensa.
-0.068698935,-0.0054472736,grammatical_language,Un cotxe verd pensa.
-0.024751533,0.018126812,grammatical_language,Un cotxe ràpid funciona.
-0.0042252536,0.011590703,grammatical_language,Qualsevol idea funciona. Un ordinador feliç salta.
0.05258564,-0.06424353,grammatical_language,El cotxe ràpid dorm.
-0.07296492,0.014152779,grammatical_language,Un riu lent pensa.
0.048092112,-0.069433115,grammatical_language,El gat ràpid dorm.
-0.05214007,0.015844628,grammatical_language,Un gat ràpid pensa.
-0.032316722,0.029495543,grammatical_language,Un riu ràpid salta.
-0.030107135,0.036214646,grammatical_language,Un llibre feliç neda.
0.02446149,-0.094800726,grammatical_language,Un llibre dorm.
-0.062289782,-0.010010693,grammatical_language,Un científic pensa.
-0.0642543,-0.006956314,grammatical_language,Un riu verd funciona.
-0.027341263,-0.10754119,grammatical_language,Un gos petit dorm.
-0.075795114,-0.04270225,grammatical_language,Una idea vermella pensa.
-0.04966181,0.010506723,grammatical_language,Un llibre ràpid pensa.
-0.10235501,-0.019444073,grammatical_language,Una casa blava pensa.
-0.031630985,0.02129627,grammatical_language,La idea blava vola.
0.0099653825,0.022541296,grammatical_language,El gat gran salta.
-0.05548753,0.0075455643,grammatical_language,Un arbre ràpid pensa.
-0.047983017,-0.023001509,grammatical_language,Un ordinador funciona.
-0.0639773,0.0018317202,grammatical_language,Un ordinador lent vola.
0.0056696055,-0.008962916,grammatical_language,L'arbre brillant funciona.
-0.060684852,-0.005407734,grammatical_language,Un gat brillant corre.
0.013418676,0.011861825,grammatical_language,El cotxe feliç pensa.
0.025296487,0.0026369689,grammatical_language,El científic ràpid treballa.
-0.049339887,0.0057771527,grammatical_language,Un riu funciona.
-0.046315398,0.041442394,grammatical_language,Un riu gran neda.
-0.028106581,-0.0039597945,grammatical_language,Un llibre brillant funciona.
-0.0029293841,-0.04001812,grammatical_language,La idea vermella corre.
-0.026561076,-0.00047592242,grammatical_language,Un arbre funciona.
-0.05430686,0.004398063,grammatical_language,Una gran idea corre.
-0.06370313,0.018994167,grammatical_language,Un riu blau salta.
-0.07296194,0.005170852,grammatical_language,Una casa feliç vola.
-0.05214007,0.015844628,grammatical_language,Un gat ràpid pensa.
-0.06886768,0.029530736,grammatical_language,Un riu lent vola.
-0.013513275,-0.020217128,grammatical_language,Un cotxe vermell corre.
-0.031137273,-0.00397849,grammatical_language,Un arbre gran corre.
-0.082850955,-0.01889822,grammatical_language,Un llibre verd pensa.
-0.04940282,-0.1337375,grammatical_language,Una casa vermella dorm.
-0.058525935,-0.00695456,grammatical_language,Un ordinador ràpid pensa.
0.012788365,0.036328536,grammatical_language,El gat brillant neda.
-0.06726538,0.028847639,grammatical_language,Un gat lent vola.
-0.030217877,0.037070043,grammatical_language,Un cotxe brillant neda.
-0.0642543,-0.006956314,grammatical_language,Un riu verd funciona.
-0.06882861,-0.018266773,grammatical_language,Un ordinador petit corre.
-0.04583245,0.034997378,grammatical_language,Un gat lent salta.
-0.05048797,0.018022958,grammatical_language,Un cotxe lent pensa.
-0.09137049,-0.023572829,grammatical_language,Un gos verd pensa.
-0.027907105,0.041583467,grammatical_language,Un riu feliç neda.
-0.04046347,0.025061125,grammatical_language,Una casa gran neda.
0.023250755,0.0014688355,grammatical_language,El cotxe trist corre.
0.01804534,0.022939814,grammatical_language,El llibre feliç salta.
-0.04122478,0.029999932,grammatical_language,Un cotxe verd neda.
-0.09298956,-0.019009618,grammatical_language,Un ordinador petit pensa.
-0.05982961,-0.016920602,grammatical_language,Un llibre verd corre.
0.0068517914,0.031820353,grammatical_language,Qualsevol riu vola.
-0.009328615,0.016786667,grammatical_language,El gos vola.
-0.0021293717,0.0004952861,grammatical_language,La idea brillant funciona.
-0.04587833,-0.015739618,grammatical_language,Un ordinador feliç funciona.
0.02577594,0.0397509,grammatical_language,Qualsevol arbre neda.
-0.007094689,0.03714016,grammatical_language,Alguna idea trista neda.
-0.0590816,0.035432603,grammatical_language,Un arbre petit neda.
-0.06311544,0.0065734577,grammatical_language,Un gos brillant salta.
-0.058227204,0.024616683,grammatical_language,Un gat salta.
0.015253384,0.011575032,grammatical_language,El cotxe petit corre.
-0.07600809,-0.006176721,grammatical_language,Un llibre blau corre.
-0.015118767,0.02856319,grammatical_language,Un cotxe gran salta.
-0.009646246,-0.09495599,grammatical_language,Un llibre petit dorm.
-0.076352455,0.01028528,grammatical_language,Un gos gran vola.
-0.035871215,0.022364778,grammatical_language,Un cotxe gran vola.
-0.091331914,-0.0055183168,grammatical_language,Un arbre petit pensa.
0.022075256,-0.081943326,grammatical_language,Un cotxe gran dorm.
0.014440347,0.022815622,grammatical_language,El llibre gran salta.
-0.09649875,0.017592732,grammatical_language,Un gos petit vola.
-0.062172886,-0.00832604,grammatical_language,Una casa vermella neda.
-0.013857289,-0.079802506,grammatical_language,Un gat lent dorm.
-0.080094084,0.01275492,grammatical_language,Una idea verda vola.
-0.021422217,-0.007872839,grammatical_language,Un científic lent treballa.
0.0128009515,0.041546065,grammatical_language,El riu petit neda.
-0.06795123,-0.037782926,grammatical_language,Un gat vermell pensa.
-0.044654958,0.0044418965,grammatical_language,Un ordinador feliç salta.
0.004766205,0.005112328,grammatical_language,El llibre gran pensa.
-0.09111592,-0.0009871413,grammatical_language,Una casa verda vola.
-0.039682496,0.04607868,grammatical_language,Una gran idea neda.
-0.045622226,0.014663458,grammatical_language,Una idea ràpida corre.
0.0072495095,-0.018999623,grammatical_language,La casa corre.
0.009696994,-0.0140652945,grammatical_language,L'ordinador lent corre.
0.007824269,-0.10447818,grammatical_language,Un gos gran dorm.
0.013969865,0.012564667,grammatical_language,Qualsevol científic vola.
-0.05601445,0.05075466,grammatical_language,Un gat neda.
-0.04039072,-0.018197149,grammatical_language,Un científic trist corre.
-0.038613115,-0.014275923,grammatical_language,Un gran científic pensa.
-0.035047717,-0.015346024,grammatical_language,Un ordinador gran funciona.
0.023330504,0.0033753014,grammatical_language,El gat corre.
-0.02978263,-0.0076072677,grammatical_language,Un cotxe verd corre.
-0.06602372,0.016293822,grammatical_language,Una idea trista salta.
-0.02837437,0.041469954,grammatical_language,Un cotxe trist neda.
0.020667918,-0.00019221182,grammatical_language,El cotxe trist funciona.
-0.08261682,0.0130365295,grammatical_language,Una casa lenta vola.
0.0013916945,0.013079585,grammatical_language,El científic feliç vola.
-0.054387376,0.04489548,grammatical_language,Un riu petit neda.
-0.004719248,-0.007858459,grammatical_language,La casa lenta funciona.
0.018324466,0.02513345,grammatical_language,El llibre salta.
-0.08187299,0.0069297575,grammatical_language,Una idea blava funciona.
-0.039968055,0.052862223,grammatical_language,Un gat ràpid neda.
-0.08743461,-0.02125133,grammatical_language,Una casa blava corre.
-0.07767699,-0.025022715,grammatical_language,Un ordinador blau corre.
0.0393616,-0.09470401,grammatical_language,El riu trist dorm.
-0.038149685,0.045814328,grammatical_language,Un cotxe gran neda.
-0.0011418079,-0.10528948,grammatical_language,Un arbre trist dorm.
-0.0022872004,0.0033440976,grammatical_language,El científic vola.
0.03295494,-0.11089682,grammatical_language,L'arbre verd dorm.
-0.078033075,-0.05203682,grammatical_language,Un gos vermell pensa.
-0.08009874,-0.019671736,grammatical_language,Un ordinador pensa.
-0.01326549,-0.00080651115,grammatical_language,La casa ràpida pensa.
-0.041088615,-0.09116039,grammatical_language,Una idea blava dorm.
-0.08638499,0.00088629976,grammatical_language,Un ordinador petit vola.
-0.02572365,-0.054117836,grammatical_language,Un ordinador vermell funciona.
0.027356734,-0.004044852,grammatical_language,El científic lent treballa.
-0.08519023,-0.0050844667,grammatical_language,Un gat trist pensa.
0.02519504,-0.084236786,grammatical_language,Un llibre ràpid dorm.
-0.033311203,0.0052312845,grammatical_language,Un gos ràpid treballa.
-0.03879912,-0.012633834,grammatical_language,Un gos brillant treballa.
-0.08423632,0.015799062,grammatical_language,Un gos vola.
-0.06314846,-0.019638412,grammatical_language,Un ordinador verd salta.
-0.10026686,0.0060418816,grammatical_language,Un gat petit pensa.
-0.00582538,-0.0043352735,grammatical_language,El gos blau treballa.
0.021044973,0.017341236,grammatical_language,El cotxe lent funciona.
-0.09532258,-0.023953538,grammatical_language,Una casa verda pensa.
-0.049669765,-0.018797167,grammatical_language,Un gat vermell salta.
-0.06611616,0.008386612,grammatical_language,Un arbre blau salta.
-0.04849692,0.003128904,grammatical_language,Un llibre petit funciona.
-0.0129020475,0.017475618,grammatical_language,La casa ràpida vola.
-0.050672133,0.003943544,grammatical_language,Un petit científic salta.
0.022695217,-0.12283794,grammatical_language,Un científic brillant dorm.
-0.043621697,0.0070564942,grammatical_language,Un gat vermell neda.
-0.049024403,-0.008883213,grammatical_language,Un científic feliç pensa.
-0.003600963,-0.007714087,grammatical_language,El llibre brillant pensa.
-0.03690627,-0.0057014786,grammatical_language,Un cotxe verd funciona.
0.047052775,-0.07120233,grammatical_language,El cotxe gran dorm.
-0.033773668,-0.0105405515,grammatical_language,Un arbre trist funciona.
-0.051228307,-0.02721078,grammatical_language,Un ordinador trist funciona.
-0.06552282,-0.030439388,grammatical_language,Una casa vermella salta.
-0.07062134,0.017274814,grammatical_language,Una idea trista vola.
-0.03921515,0.0415234,grammatical_language,Un llibre lent neda.
-0.057166453,0.02784625,grammatical_language,Un gat verd neda.
-0.028635664,-0.11134414,grammatical_language,Un gos blau dorm.
-0.02999128,0.013980123,grammatical_language,Un arbre gran salta.
-0.09404358,0.0028040279,grammatical_language,Una casa blava vola.
-0.039449193,0.018108487,grammatical_language,Un riu ràpid funciona.
0.033995733,-0.09410132,grammatical_language,L'arbre trist dorm.
0.039279096,-0.12989607,grammatical_language,L'arbre vermell dorm.
0.005298273,0.036601063,grammatical_language,El gos petit neda.
-0.033672947,0.00040713107,grammatical_language,Un arbre lent corre.
-0.041541483,0.01406472,grammatical_language,Un cotxe feliç pensa.
0.025114382,-0.020992944,grammatical_language,El cotxe vermell funciona.
0.008218791,-0.006273982,grammatical_language,El llibre brillant corre.
0.017075209,0.041149795,grammatical_language,Qualsevol gos neda.
-0.008066014,-0.01604912,grammatical_language,El científic blau corre.
-0.08266745,0.0010886717,grammatical_language,Una idea blava corre.
-0.02968379,0.0071744313,grammatical_language,Un llibre ràpid corre.
-0.08187299,0.0069297575,grammatical_language,Una idea blava funciona.
-0.038552642,0.024561232,grammatical_language,Un arbre lent salta.
-0.0071156784,0.0005148746,grammatical_language,La idea vermella neda.
-0.04795323,0.02979739,grammatical_language,Una casa neda.
0.025934363,0.009276762,grammatical_language,El gat lent treballa.
0.023423046,0.04477679,grammatical_language,El cotxe lent neda.
-0.05014695,-0.005143531,grammatical_language,Un riu trist corre.
0.016629763,-0.018958794,grammatical_language,El riu vermell salta.
-0.013858294,-0.073711865,grammatical_language,Una idea lenta dorm.
0.0016909775,0.027948208,grammatical_language,El riu ràpid vola.
0.010543538,-0.10949618,grammatical_language,Un gos brillant dorm.
0.023354545,-0.11136599,grammatical_language,Un gran científic dorm.
0.029589782,0.017097747,grammatical_language,Qualsevol gat corre.
-0.009287524,0.013472262,grammatical_language,L'arbre vola.
